6952,AW00017951,Frederick Malhotra,51,50 And Above,2013-07-05,158,1,2,2,27,27,0,0,Regular
6953,AW00017952,Brendan Beck,51,50 And Above,2013-10-25,155,2,4,4,3942,1971,394,10,Regular
6954,AW00017953,Latoya Raje,50,50 And Above,2013-08-19,157,1,3,3,85,85,0,0,Regular
6955,AW00017954,Shelby Torres,51,50 And Above,2013-05-20,160,1,2,2,35,35,0,0,Regular
6956,AW00017955,Ronnie Zhao,50,50 And Above,2013-11-14,154,1,3,3,64,64,0,0,Regular
6957,AW00017956,Jaime Gomez,45,40-49,2013-09-06,156,2,5,5,2431,1215,75,32,New
6958,AW00017957,Misty Yuan,50,50 And Above,2013-09-23,156,2,3,3,2435,1217,76,32,New
6959,AW00017958,Ricardo Lal,50,50 And Above,2013-08-22,157,2,5,5,2812,1406,255,11,Regular
6960,AW00017959,Ebony Srini,51,50 And Above,2013-08-25,157,2,4,4,2749,1374,249,11,Regular
6961,AW00017960,Marie Rodriguez,50,50 And Above,2013-10-20,155,2,3,3,3001,1500,230,13,New
6962,AW00017961,Meghan Blanco,51,50 And Above,2013-11-04,154,1,4,4,74,74,0,0,Regular
6963,AW00017962,Colin Zhou,46,40-49,2013-08-19,157,2,4,4,2778,1389,252,11,Regular
6964,AW00017963,Natalie Collins,52,50 And Above,2013-10-11,155,2,3,3,3933,1966,357,11,Regular
6965,AW00017964,Darren Suri,51,50 And Above,2013-10-28,155,3,7,7,5751,1917,575,10,VIP
6966,AW00017965,Warren Chander,46,40-49,2013-10-05,155,2,3,3,3001,1500,230,13,New
6967,AW00017966,Kellie Gutierrez,51,50 And Above,2013-11-26,154,2,3,3,3262,1631,233,14,New
6968,AW00017967,Cassandra Gonzalez,63,50 And Above,2013-12-28,153,1,3,3,32,32,0,0,Regular
6969,AW00017968,Nina Black,63,50 And Above,2013-08-25,157,2,3,3,3043,1521,276,11,Regular
6970,AW00017969,Jeffery Li,69,50 And Above,2013-09-03,156,2,4,4,3040,1520,253,12,Regular
6971,AW00017970,Erick Martinez,67,50 And Above,2013-04-01,161,1,2,2,27,27,0,0,Regular
6972,AW00017971,Mayra Perez,53,50 And Above,2013-09-26,156,2,3,3,2435,1217,78,31,New
6973,AW00017972,Alisha Ma,47,40-49,2013-08-31,157,2,4,4,2792,1396,279,10,Regular
6974,AW00017973,Johnathan Rodriguez,42,40-49,2013-09-07,156,2,6,6,2551,1275,85,30,New
6975,AW00017974,Kate Raje,52,50 And Above,2013-09-21,156,2,6,6,2792,1396,253,11,Regular
6976,AW00017975,Candace Sai,47,40-49,2013-02-09,163,2,3,3,1518,759,66,23,New
6977,AW00017976,Daisy Carlson,52,50 And Above,2013-10-26,155,3,5,5,5802,1934,580,10,VIP
6978,AW00017977,Valerie Zeng,53,50 And Above,2013-10-31,155,2,4,4,2966,1483,247,12,Regular
6979,AW00017978,Armando Diaz,52,50 And Above,2013-12-09,153,2,5,5,3018,1509,215,14,New
6980,AW00017979,Lisa Lin,52,50 And Above,2013-12-22,153,2,5,5,3001,1500,214,14,New
6981,AW00017980,Paige Hughes,54,50 And Above,2013-10-18,155,2,3,3,4194,2097,419,10,Regular
6982,AW00017981,Fernando Mitchell,48,40-49,2013-09-26,156,2,2,2,2983,1491,248,12,Regular
6983,AW00017982,Francisco Mehta,53,50 And Above,2013-04-04,161,2,5,5,1538,769,66,23,New
6984,AW00017983,Carol Saunders,54,50 And Above,2013-10-08,155,3,8,7,5785,1928,578,10,VIP
6985,AW00017984,Barbara Andersen,54,50 And Above,2013-10-14,155,3,6,5,6083,2027,608,10,VIP
6986,AW00017985,Cedric Sun,54,50 And Above,2013-10-18,155,3,6,6,6016,2005,601,10,VIP
6987,AW00017986,Monica Malhotra,48,40-49,2013-11-21,154,3,7,7,5791,1930,526,11,VIP
6988,AW00017987,Cara Sun,55,50 And Above,2013-09-29,156,2,3,3,2450,1225,87,28,New
6989,AW00017988,Alfredo Diaz,55,50 And Above,2013-10-23,155,1,3,3,60,60,0,0,Regular
6990,AW00017989,Tiffany Sun,55,50 And Above,2013-09-30,156,2,3,3,3933,1966,437,9,Regular
6991,AW00017990,Kristina Patel,45,40-49,2013-10-10,155,2,4,4,2779,1389,231,12,Regular
6992,AW00017991,Richard Kelly,50,50 And Above,2013-07-24,158,1,4,4,74,74,0,0,Regular
6993,AW00017992,Sandra Ma,56,50 And Above,2013-02-27,163,1,3,3,31,31,0,0,Regular
6994,AW00017993,Richard Williams,90,50 And Above,2013-02-03,163,1,2,2,79,79,0,0,Regular
6995,AW00017994,Bradley Xu,56,50 And Above,2013-02-16,163,1,2,2,27,27,0,0,Regular
6996,AW00017995,Sabrina Jimenez,57,50 And Above,2013-09-03,156,1,2,2,27,27,0,0,Regular
6997,AW00017996,Cedric Raji,51,50 And Above,2013-09-29,156,2,3,3,2454,1227,90,27,New
6998,AW00017997,April Sharma,51,50 And Above,2013-04-18,161,1,3,3,70,70,0,0,Regular
6999,AW00017998,Tammy Weber,52,50 And Above,2013-10-05,155,2,2,2,4144,2072,414,10,Regular
7000,AW00017999,Byron Romero,58,50 And Above,2013-10-02,155,2,3,3,2454,1227,87,28,New
7001,AW00018000,Ramon She,57,50 And Above,2013-10-17,155,2,6,6,3080,1540,256,12,Regular
7002,AW00018001,Ross Suri,57,50 And Above,2013-11-11,154,1,3,3,31,31,0,0,Regular
7003,AW00018002,Gina Navarro,88,50 And Above,2013-09-21,156,1,2,2,27,27,0,0,Regular
7004,AW00018003,Edwin Chande,87,50 And Above,2014-01-24,152,1,3,3,64,64,0,0,Regular
7005,AW00018004,Tonya Shen,55,50 And Above,2013-05-01,160,2,3,3,1518,759,66,23,New
7006,AW00018005,Renee Ramos,54,50 And Above,2013-11-19,154,3,7,7,5806,1935,527,11,VIP
7007,AW00018006,Franklin Chander,86,50 And Above,2013-05-01,160,1,2,2,39,39,0,0,Regular
7008,AW00018007,Michele Suri,87,50 And Above,2013-07-27,158,1,2,2,39,39,0,0,Regular
7009,AW00018008,Deanna Sai,55,50 And Above,2013-10-06,155,2,4,4,2459,1229,91,27,New
7010,AW00018009,Deanna Prasad,56,50 And Above,2013-09-29,156,2,3,3,2435,1217,93,26,New
7011,AW00018010,Clarence Jai,50,50 And Above,2013-10-23,155,2,4,4,2485,1242,95,26,New
7012,AW00018011,Frank Gomez,56,50 And Above,2013-10-17,155,2,6,6,2590,1295,99,26,New
7013,AW00018012,Karen Zhu,56,50 And Above,2013-11-02,154,1,2,2,25,25,0,0,Regular
7014,AW00018013,Kathleen Munoz,44,40-49,2014-01-14,152,1,3,3,27,27,0,0,Regular
7015,AW00018014,Wayne Xu,57,50 And Above,2013-04-06,161,1,2,2,94,94,0,0,Regular
7016,AW00018015,Haley Edwards,57,50 And Above,2013-11-14,154,1,3,3,37,37,0,0,Regular
7017,AW00018016,Tiffany Liu,51,50 And Above,2013-11-14,154,1,2,2,35,35,0,0,Regular
7018,AW00018017,Kurt Shan,51,50 And Above,2013-02-17,163,1,1,1,25,25,0,0,Regular
7019,AW00018018,Peter Xie,52,50 And Above,2013-09-08,156,1,2,2,52,52,0,0,Regular
7020,AW00018019,Yolanda Raji,57,50 And Above,2013-11-27,154,3,5,5,5707,1902,518,11,VIP
7021,AW00018020,Armando Ruiz,44,40-49,2013-08-23,157,1,4,4,39,39,0,0,Regular
7022,AW00018021,Trisha She,44,40-49,2013-10-28,155,2,4,4,2794,1397,232,12,Regular
7023,AW00018022,Victor Alvarez,41,40-49,2013-02-27,163,1,3,3,64,64,0,0,Regular
7024,AW00018023,Terrence Raji,41,40-49,2013-10-01,155,1,3,3,188,188,0,0,Regular
7025,AW00018024,Nancy Kapoor,41,40-49,2013-04-01,161,1,3,3,150,150,0,0,Regular
7026,AW00018025,Benjamin Flores,42,40-49,2013-08-20,157,1,3,3,37,37,0,0,Regular
7027,AW00018026,Alisha He,57,50 And Above,2013-12-02,153,2,5,5,2988,1494,213,14,New
7028,AW00018027,Alexia Griffin,48,40-49,2013-10-05,155,2,3,3,3918,1959,391,10,Regular
7029,AW00018028,Jessie Zheng,48,40-49,2013-11-30,154,2,3,3,3001,1500,250,12,Regular
7030,AW00018029,Carmen Malhotra,43,40-49,2013-08-26,157,1,3,3,83,83,0,0,Regular
7031,AW00018030,Victor Torres,45,40-49,2013-03-06,162,1,3,3,65,65,0,0,Regular
7032,AW00018031,Shawna Tang,46,40-49,2013-05-16,160,1,1,1,25,25,0,0,Regular
7033,AW00018032,Cassie Raji,45,40-49,2013-05-05,160,1,5,5,144,144,0,0,Regular
7034,AW00018033,Evelyn Patel,45,40-49,2013-09-01,156,1,1,1,25,25,0,0,Regular
7035,AW00018034,Ethan Robinson,109,50 And Above,2013-05-21,160,1,3,3,64,64,0,0,Regular
7036,AW00018035,Karen Zhang,46,40-49,2013-12-26,153,1,3,3,64,64,0,0,Regular
7037,AW00018036,Bruce Sanchez,41,40-49,2013-03-28,162,1,1,1,25,25,0,0,Regular
7038,AW00018037,Bruce Garcia,47,40-49,2013-09-09,156,1,2,2,49,49,0,0,Regular
7039,AW00018038,Kelli Kumar,46,40-49,2013-10-07,155,2,3,3,2435,1217,93,26,New
7040,AW00018039,Logan Clark,45,40-49,2013-10-02,155,2,3,3,2450,1225,98,25,New
7041,AW00018040,Curtis Liu,47,40-49,2013-06-29,159,1,3,3,194,194,0,0,Regular
7042,AW00018041,Sheena Xie,48,40-49,2013-07-17,158,1,3,3,32,32,0,0,Regular
7043,AW00018042,Stanley Srini,48,40-49,2013-04-01,161,1,2,2,30,30,0,0,Regular
7044,AW00018043,Katie Chande,42,40-49,2013-05-20,160,1,2,2,35,35,0,0,Regular
7045,AW00018044,Kendra Carlson,42,40-49,2013-09-07,156,1,3,3,32,32,0,0,Regular
7046,AW00018045,Toni Arun,42,40-49,2013-10-25,155,2,4,4,3942,1971,394,10,Regular
7047,AW00018046,Terry Jai,47,40-49,2013-10-07,155,2,3,3,2435,1217,97,25,New
7048,AW00018047,Latasha Alvarez,47,40-49,2013-10-10,155,2,3,3,2736,1368,124,22,New
7049,AW00018048,Alisha Sun,46,40-49,2013-11-18,154,1,3,3,65,65,0,0,Regular
7050,AW00018049,Patrick Watson,49,40-49,2013-09-13,156,1,3,3,1786,1786,0,0,Regular
7051,AW00018050,Sara Cooper,60,50 And Above,2013-09-09,156,1,2,2,1751,1751,0,0,Regular
7052,AW00018051,Caroline Price,59,50 And Above,2013-12-02,153,1,2,2,1736,1736,0,0,Regular
7053,AW00018052,Maria Young,54,50 And Above,2013-09-17,156,1,2,2,1736,1736,0,0,Regular
7054,AW00018053,Stefanie Smith,60,50 And Above,2013-02-11,163,1,2,2,7,7,0,0,Regular
7055,AW00018054,Jake Zeng,55,50 And Above,2013-10-10,155,2,6,6,107,53,17,6,Regular
7056,AW00018055,Trevor Harrison,54,50 And Above,2013-08-09,157,2,7,6,144,72,24,6,Regular
7057,AW00018056,Haley Price,48,40-49,2013-09-06,156,1,2,2,1726,1726,0,0,Regular
7058,AW00018057,Logan Washington,43,40-49,2013-09-02,156,1,1,1,1701,1701,0,0,Regular
7059,AW00018058,Riley Patterson,93,50 And Above,2013-09-03,156,1,2,2,40,40,0,0,Regular
7060,AW00018059,Bailey Gonzalez,61,50 And Above,2013-09-07,156,1,3,3,1715,1715,0,0,Regular
7061,AW00018060,Sara Carter,61,50 And Above,2013-09-01,156,1,1,1,1701,1701,0,0,Regular
7062,AW00018061,Jesse Bailey,71,50 And Above,2013-07-14,158,1,1,1,5,5,0,0,Regular
7063,AW00018062,Dylan Anderson,65,50 And Above,2013-09-22,156,1,3,3,64,64,0,0,Regular
7064,AW00018063,Alexandria Ward,71,50 And Above,2013-03-26,162,1,2,2,55,55,0,0,Regular
7065,AW00018064,Catherine Rivera,76,50 And Above,2013-03-22,162,1,2,2,59,59,0,0,Regular
7066,AW00018065,Julia Brown,76,50 And Above,2013-10-11,155,2,3,3,156,78,156,1,Regular
7067,AW00018066,Steve He,75,50 And Above,2013-11-12,154,1,4,4,2345,2345,0,0,Regular
7068,AW00018067,Jackson King,74,50 And Above,2013-11-17,154,1,3,3,2381,2381,0,0,Regular
7069,AW00018068,Ethan Walker,74,50 And Above,2013-10-31,155,1,2,2,2440,2440,0,0,Regular
7070,AW00018069,Elijah Hill,75,50 And Above,2013-08-01,157,1,1,1,5,5,0,0,Regular
7071,AW00018070,Alyssa Martinez,75,50 And Above,2014-01-23,152,1,1,1,5,5,0,0,Regular
7072,AW00018071,Katelyn Campbell,69,50 And Above,2013-04-25,161,1,2,2,69,69,0,0,Regular
7073,AW00018072,Maria Perez,74,50 And Above,2013-09-07,156,1,1,1,5,5,0,0,Regular
7074,AW00018073,Robert Chen,74,50 And Above,2014-01-20,152,1,2,2,14,14,0,0,Regular
7075,AW00018074,Julia Hall,74,50 And Above,2013-07-19,158,1,2,2,59,59,0,0,Regular
7076,AW00018075,Courtney Adams,74,50 And Above,2013-11-05,154,1,4,4,2395,2395,0,0,Regular
7077,AW00018076,Andre Mehta,57,50 And Above,2013-10-29,155,1,3,3,68,68,0,0,Regular
7078,AW00018077,Philip Ruiz,68,50 And Above,2014-01-09,152,2,5,5,160,80,20,8,Regular
7079,AW00018078,Ruben Srini,74,50 And Above,2013-09-22,156,2,5,4,201,100,33,6,Regular
7080,AW00018079,Victoria Martin,74,50 And Above,2013-09-16,156,1,1,1,1701,1701,0,0,Regular
7081,AW00018080,Paige Richardson,73,50 And Above,2013-09-04,156,1,4,4,1738,1738,0,0,Regular
7082,AW00018081,Amanda Parker,73,50 And Above,2013-07-30,158,2,2,2,52,26,0,0,Regular
7083,AW00018082,Steven Sanchez,61,50 And Above,2013-11-08,154,1,3,3,68,68,0,0,Regular
7084,AW00018083,Osarumwense Agbonile,73,50 And Above,2013-06-30,159,1,3,3,90,90,0,0,Regular
7085,AW00018084,Jessica Diaz,73,50 And Above,2013-09-19,156,1,3,3,1775,1775,0,0,Regular
7086,AW00018085,Christy Nath,72,50 And Above,2013-09-27,156,1,4,4,1765,1765,0,0,Regular
7087,AW00018086,Jaclyn Zeng,72,50 And Above,2013-09-11,156,1,4,4,1724,1724,0,0,Regular
7088,AW00018087,Marcus Long,72,50 And Above,2013-08-29,157,1,2,2,14,14,0,0,Regular
7089,AW00018088,Seth Stewart,73,50 And Above,2013-09-12,156,1,2,2,1736,1736,0,0,Regular
7090,AW00018089,Melanie Gonzales,71,50 And Above,2013-11-29,154,1,2,2,1736,1736,0,0,Regular
7091,AW00018090,Lucas Smith,66,50 And Above,2013-05-21,160,2,4,4,65,32,65,1,Regular
7092,AW00018091,Chase Bell,66,50 And Above,2013-12-05,153,1,2,2,1751,1751,0,0,Regular
7093,AW00018092,Eduardo Baker,72,50 And Above,2013-12-02,153,1,5,5,1789,1789,0,0,Regular
7094,AW00018093,Grace Johnson,71,50 And Above,2013-06-16,159,1,2,2,14,14,0,0,Regular
7095,AW00018094,Roy Alonso,71,50 And Above,2013-02-19,163,1,2,2,69,69,0,0,Regular
7096,AW00018095,Thomas Campbell,71,50 And Above,2013-02-05,163,1,2,2,59,59,0,0,Regular
7097,AW00018096,Ariana Kelly,72,50 And Above,2013-09-06,156,1,2,2,1736,1736,0,0,Regular
7098,AW00018097,Sydney Stewart,65,50 And Above,2013-03-22,162,1,2,2,40,40,0,0,Regular
7099,AW00018098,Edward Lee,70,50 And Above,2013-09-06,156,1,2,2,1755,1755,0,0,Regular
7100,AW00018099,Marcus Edwards,65,50 And Above,2013-06-10,159,1,1,1,5,5,0,0,Regular
7101,AW00018100,Kyle Li,70,50 And Above,2013-07-17,158,1,2,2,60,60,0,0,Regular
7102,AW00018101,Bailey Turner,71,50 And Above,2013-11-18,154,1,3,3,64,64,0,0,Regular
7103,AW00018102,Nicholas Lewis,71,50 And Above,2013-02-04,163,1,1,1,5,5,0,0,Regular
7104,AW00018103,Chelsea Gonzalez,70,50 And Above,2013-12-10,153,1,2,2,1736,1736,0,0,Regular
7105,AW00018104,Taylor Coleman,70,50 And Above,2013-04-02,161,1,2,2,14,14,0,0,Regular
7106,AW00018105,Destiny Brooks,64,50 And Above,2013-03-26,162,1,2,2,40,40,0,0,Regular
7107,AW00018106,Carson Alexander,69,50 And Above,2013-04-21,161,1,1,1,5,5,0,0,Regular
7108,AW00018107,Laura Liang,70,50 And Above,2014-01-03,152,1,2,2,14,14,0,0,Regular
7109,AW00018108,Colin Gao,69,50 And Above,2013-09-01,156,1,2,2,1736,1736,0,0,Regular
7110,AW00018109,Samuel Campbell,70,50 And Above,2013-02-23,163,1,3,3,124,124,0,0,Regular
7111,AW00018110,Austin Li,64,50 And Above,2013-02-03,163,1,3,2,21,21,0,0,Regular
7112,AW00018111,Timothy Morris,64,50 And Above,2013-02-15,163,1,1,1,5,5,0,0,Regular
7113,AW00018112,Sophia Gonzalez,70,50 And Above,2013-06-10,159,1,3,3,64,64,0,0,Regular
7114,AW00018113,Abigail Simmons,70,50 And Above,2013-11-07,154,1,3,3,2392,2392,0,0,Regular
7115,AW00018114,Alexandria Foster,63,50 And Above,2014-01-14,152,1,2,2,59,59,0,0,Regular
7116,AW00018115,Richard Young,68,50 And Above,2013-11-23,154,1,2,2,14,14,0,0,Regular
7117,AW00018116,Thomas Li,68,50 And Above,2013-10-12,155,1,3,3,2377,2377,0,0,Regular
7118,AW00018117,Fernando Washington,57,50 And Above,2013-12-23,153,1,2,2,14,14,0,0,Regular
7119,AW00018118,Megan Reed,69,50 And Above,2013-11-29,154,1,2,2,1751,1751,0,0,Regular
7120,AW00018119,Shawn Nath,63,50 And Above,2013-10-19,155,1,2,2,14,14,0,0,Regular
7121,AW00018120,Isabella Martin,69,50 And Above,2013-09-06,156,1,2,2,1726,1726,0,0,Regular
7122,AW00018121,Madeline Young,52,50 And Above,2013-09-16,156,1,4,4,1794,1794,0,0,Regular
7123,AW00018122,Justin Hughes,67,50 And Above,2013-10-25,155,1,2,2,2440,2440,0,0,Regular
7124,AW00018123,Emily Hughes,62,50 And Above,2013-03-03,162,1,1,1,5,5,0,0,Regular
7125,AW00018124,Calvin Chander,51,50 And Above,2013-09-16,156,1,2,2,57,57,0,0,Regular
7126,AW00018125,Leah Cai,52,50 And Above,2013-08-02,157,3,4,4,5739,1913,286,20,New
7127,AW00018126,Larry Ortega,62,50 And Above,2013-11-22,154,3,7,7,6946,2315,578,12,VIP
7128,AW00018127,Franklin He,62,50 And Above,2013-11-19,154,3,8,8,6982,2327,581,12,VIP
7129,AW00018128,Roberto Suarez,63,50 And Above,2013-04-15,161,1,2,2,86,86,0,0,Regular
7130,AW00018129,Elizabeth Rodriguez,64,50 And Above,2013-06-05,159,1,3,3,96,96,0,0,Regular
7131,AW00018130,Kaitlyn Mitchell,64,50 And Above,2013-08-09,157,3,6,6,5743,1914,302,19,New
7132,AW00018131,Ann Malhotra,65,50 And Above,2013-09-08,156,2,3,3,3021,1510,125,24,New
7133,AW00018132,Adrienne Blanco,65,50 And Above,2013-09-09,156,2,4,4,3034,1517,126,24,New
7134,AW00018133,Karen Smith,48,40-49,2013-09-09,156,3,5,5,5780,1926,304,19,New
7135,AW00018134,Melody Romero,59,50 And Above,2013-09-14,156,3,6,5,5732,1910,301,19,New
7136,AW00018135,Blake Diaz,59,50 And Above,2013-11-17,154,3,6,6,6922,2307,576,12,VIP
7137,AW00018136,Carl Xie,59,50 And Above,2013-11-21,154,3,5,5,6905,2301,575,12,VIP
7138,AW00018137,Gabriel Kumar,66,50 And Above,2013-09-08,156,2,5,5,3043,1521,126,24,New
7139,AW00018138,Walter Alonso,66,50 And Above,2013-12-06,153,1,2,2,76,76,0,0,Regular
7140,AW00018139,Jennifer Washington,55,50 And Above,2013-09-08,156,3,9,8,5764,1921,303,19,New
7141,AW00018140,Anthony White,66,50 And Above,2013-09-15,156,3,8,7,5741,1913,302,19,New
7142,AW00018141,Deanna Chandra,60,50 And Above,2013-12-16,153,3,8,8,6973,2324,536,13,New
7143,AW00018142,Riley Bradley,67,50 And Above,2013-10-28,155,1,2,2,24,24,0,0,Regular
7144,AW00018143,Chad Shen,76,50 And Above,2013-09-07,156,2,5,5,3063,1531,133,23,New
7145,AW00018144,Katie Chapman,71,50 And Above,2013-11-30,154,1,2,2,32,32,0,0,Regular
7146,AW00018145,David So,65,50 And Above,2013-02-10,163,1,2,2,72,72,0,0,Regular
7147,AW00018146,Eugene Wang,77,50 And Above,2013-10-23,155,1,2,2,32,32,0,0,Regular
7148,AW00018147,Katrina Luo,76,50 And Above,2013-12-19,153,3,6,6,6931,2310,533,13,New
7149,AW00018148,Jaclyn Huang,75,50 And Above,2013-05-09,160,2,3,3,1518,759,79,19,New
7150,AW00018149,Rebekah Blanco,64,50 And Above,2013-10-31,155,2,4,4,50,25,8,6,Regular
7151,AW00018150,Mitchell Deng,74,50 And Above,2013-02-21,163,1,2,2,77,77,0,0,Regular
7152,AW00018151,Brendan She,69,50 And Above,2013-03-23,162,1,2,2,77,77,0,0,Regular
7153,AW00018152,Bryant Suri,75,50 And Above,2013-02-26,163,1,2,2,77,77,0,0,Regular
7154,AW00018153,Karen Gao,74,50 And Above,2014-01-02,152,1,1,1,5,5,0,0,Regular
7155,AW00018154,Calvin She,74,50 And Above,2013-05-27,160,1,5,5,66,66,0,0,Regular
7156,AW00018155,Arianna Morgan,66,50 And Above,2014-01-07,152,2,7,7,135,67,19,7,Regular
7157,AW00018156,Trisha Zhang,57,50 And Above,2013-12-25,153,2,5,5,82,41,27,3,Regular
7158,AW00018157,Isabella Hall,68,50 And Above,2013-09-11,156,2,5,5,3399,1699,199,17,New
7159,AW00018158,Jeremiah Griffin,68,50 And Above,2013-12-03,153,3,4,4,6870,2290,490,14,New
7160,AW00018159,Jaime Serrano,61,50 And Above,2014-01-23,152,1,1,1,22,22,0,0,Regular
7161,AW00018160,Bryan Rivera,61,50 And Above,2013-12-13,153,3,5,5,4620,1540,355,13,New
7162,AW00018161,Tanya Sanz,67,50 And Above,2013-05-24,160,1,2,2,7,7,0,0,Regular
7163,AW00018162,Misty Pal,67,50 And Above,2013-10-10,155,1,2,2,7,7,0,0,Regular
7164,AW00018163,Gabriel Zhang,68,50 And Above,2013-09-21,156,2,5,5,3044,1522,138,22,New
7165,AW00018164,Alisha Wang,67,50 And Above,2013-09-27,156,2,3,3,3330,1665,208,16,New
7166,AW00018165,Randall Gill,67,50 And Above,2013-10-04,155,2,5,5,82,41,13,6,Regular
7167,AW00018166,Julian Wood,67,50 And Above,2013-12-11,153,3,7,7,7200,2400,553,13,New
7168,AW00018167,Raul Chander,69,50 And Above,2013-09-05,156,2,4,4,3405,1702,227,15,New
7169,AW00018168,Pedro Sanz,52,50 And Above,2013-12-18,153,3,6,6,6908,2302,531,13,New
7170,AW00018169,Alisha Liang,64,50 And Above,2013-03-26,162,1,2,2,7,7,0,0,Regular
7171,AW00018170,Adam Perez,69,50 And Above,2013-03-08,162,1,2,2,40,40,0,0,Regular
7172,AW00018171,Alejandro Zeng,70,50 And Above,2013-08-31,157,2,5,5,3319,1659,237,14,New
7173,AW00018172,Willie Black,70,50 And Above,2014-01-25,152,2,4,4,77,38,25,3,Regular
7174,AW00018173,Brent Zhang,70,50 And Above,2013-12-05,153,3,9,8,7189,2396,553,13,New
7175,AW00018174,Jill Munoz,66,50 And Above,2013-01-30,164,1,2,2,7,7,0,0,Regular
7176,AW00018175,Carrie Hernandez,71,50 And Above,2013-09-25,156,2,4,4,3064,1532,139,22,New
7177,AW00018176,Bradley Kumar,71,50 And Above,2013-09-18,156,2,5,5,3345,1672,223,15,New
7178,AW00018177,Reginald Suarez,65,50 And Above,2013-12-09,153,3,9,9,7044,2348,541,13,New
7179,AW00018178,Tracy Goel,71,50 And Above,2014-01-28,152,2,3,3,51,25,7,7,Regular
7180,AW00018179,Chelsea McDonald,72,50 And Above,2013-04-17,161,1,1,1,5,5,0,0,Regular
7181,AW00018180,Juan Howard,71,50 And Above,2013-05-10,160,1,2,2,13,13,0,0,Regular
7182,AW00018181,Neil Diaz,66,50 And Above,2013-06-06,159,2,7,7,186,93,186,1,Regular
7183,AW00018182,Kristi Prasad,72,50 And Above,2013-04-09,161,1,1,1,5,5,0,0,Regular
7184,AW00018183,Meagan Schmidt,72,50 And Above,2013-09-09,156,2,5,5,3343,1671,222,15,New
7185,AW00018184,Leonard Chande,74,50 And Above,2013-10-16,155,1,3,3,90,90,0,0,Regular
7186,AW00018185,Laura Huang,73,50 And Above,2013-09-11,156,2,5,5,3332,1666,222,15,New
7187,AW00018186,Lori Hernandez,73,50 And Above,2013-08-06,157,2,6,6,140,70,35,4,Regular
7188,AW00018187,Dennis Gao,74,50 And Above,2013-06-03,159,1,4,4,45,45,0,0,Regular
7189,AW00018188,Jeffery Wang,46,40-49,2013-08-08,157,2,5,5,6093,3046,217,28,New
7190,AW00018189,Nancy Mehta,44,40-49,2013-05-26,160,2,2,2,4118,2059,164,25,New
7191,AW00018190,Danny Diaz,45,40-49,2013-09-20,156,2,2,2,31,15,5,6,Regular
7192,AW00018191,Julie Sharma,45,40-49,2013-11-08,154,2,3,3,95,47,9,10,Regular
7193,AW00018192,Max Hernandez,47,40-49,2013-08-14,157,2,3,3,64,32,16,4,Regular
7194,AW00018193,Louis Yuan,45,40-49,2013-08-02,157,2,4,4,4145,2072,148,28,New
7195,AW00018194,Yolanda Kumar,46,40-49,2013-08-05,157,2,3,3,86,43,28,3,Regular
7196,AW00018195,Walter Sanz,41,40-49,2013-11-27,154,2,3,3,95,47,13,7,Regular
7197,AW00018196,Ivan Rana,47,40-49,2013-08-22,157,2,4,4,4133,2066,153,27,New
7198,AW00018197,Jenny Zimmerman,46,40-49,2013-09-20,156,2,2,2,31,15,4,7,Regular
7199,AW00018198,Cedric Xu,47,40-49,2013-10-24,155,2,3,3,4143,2071,142,29,New
7200,AW00018199,Brandy Lopez,47,40-49,2013-07-02,158,2,5,5,100,50,50,2,Regular
7201,AW00018200,Alfredo Gomez,48,40-49,2013-09-29,156,2,5,5,4150,2075,148,28,New
7202,AW00018201,Karla Xie,47,40-49,2013-10-16,155,2,5,5,4157,2078,143,29,New
7203,AW00018202,Erika Gill,48,40-49,2013-11-16,154,2,2,2,4143,2071,138,30,New
7204,AW00018203,Louis Kumar,48,40-49,2013-11-16,154,2,3,3,4172,2086,139,30,New
7205,AW00018204,Tiffany Cai,47,40-49,2013-11-13,154,2,4,4,4133,2066,137,30,New
7206,AW00018205,Lindsey Raji,43,40-49,2013-01-09,164,2,3,3,6056,3028,302,20,New
7207,AW00018206,Bruce Madan,43,40-49,2013-07-05,158,2,3,3,66,33,22,3,Regular
7208,AW00018207,Phillip Gonzalez,48,40-49,2013-01-22,164,2,5,5,6089,3044,304,20,New
7209,AW00018208,Latoya Nara,50,50 And Above,2012-12-30,165,2,4,4,6035,3017,317,19,New
7210,AW00018209,Ann Chandra,48,40-49,2013-01-09,164,2,3,3,6056,3028,302,20,New
7211,AW00018210,Katie Lal,43,40-49,2013-01-20,164,2,5,5,6044,3022,302,20,New
7212,AW00018211,Jaclyn Sun,49,40-49,2013-07-22,158,2,3,3,66,33,16,4,Regular
7213,AW00018212,Marc Ramos,50,50 And Above,2013-01-03,164,2,3,3,6029,3014,301,20,New
7214,AW00018213,Sheena Raji,50,50 And Above,2013-01-16,164,2,5,5,6070,3035,303,20,New
7215,AW00018214,Ronald Suri,49,40-49,2013-01-11,164,2,5,5,6093,3046,304,20,New
7216,AW00018215,Ashley Taylor,50,50 And Above,2013-10-31,155,2,3,3,151,75,0,0,Regular
7217,AW00018216,Susan Zhang,45,40-49,2013-11-04,154,2,3,3,39,19,4,9,Regular
7218,AW00018217,Danny Alonso,51,50 And Above,2013-01-12,164,2,3,3,6056,3028,302,20,New
